n_stations,D,r_mec,D_over_2,kappa,covered,area
3,49.500998468548524,24.750499234274262,24.750499234274262,1.0,True,1001.7701161097141
3,49.01000273703861,24.575307159566748,24.505001368519306,1.0028690384460766,False,879.1122969741654
3,41.39211930341223,22.64011419682508,20.696059651706115,1.0939335592298944,False,799.6997904805379
3,41.37530848730219,20.95381180508163,20.687654243651096,1.0128655263808954,False,885.0358489214663
3,43.43741217349795,21.764567165240447,21.718706086748973,1.0021115934949483,False,1088.2263864997967
3,46.280280127113265,23.691801846376507,23.140140063556633,1.023840036460656,False,979.2534744010476
3,36.38978534604961,19.642568210074245,18.194892673024803,1.0795649396270264,False,638.0000991572106
3,47.06355031102677,23.53861637661324,23.531775155513387,1.0002907226953617,False,997.3402555905211
3,49.34043986281981,24.670219931409903,24.670219931409903,1.0,True,1210.120385674563
3,45.62542248342288,22.88275908572,22.81271124171144,1.0030705619891633,False,1124.970576993675
3,40.66688064764077,20.84811546581319,20.333440323820383,1.0253117590430514,False,644.7869861788945
3,45.49989842368426,22.92021781636169,22.74994921184213,1.0074843509730091,False,1170.0166157124152
3,44.39245344728016,22.211563390960226,22.19622672364008,1.000690958310667,False,960.2389718351172
3,40.95356979287318,21.987864551104586,20.47678489643659,1.0737947711181435,False,764.869748879068
3,41.24506303059813,20.834031178527518,20.622531515299066,1.0102557565772925,False,718.6145913312976
3,49.50178019832739,24.7950479859516,24.750890099163694,1.0017840928795283,False,1094.487160121325
3,31.528634497626733,17.726054834826957,15.764317248813366,1.124441645968604,False,423.4770417094419
3,28.913427721343066,16.612910103813995,14.456713860671533,1.149148434694294,False,358.4484682079018
3,48.56324612260024,24.406989641357175,24.28162306130012,1.005163023070598,False,968.7495567056051
3,46.2675661908352,23.32189597041157,23.1337830954176,1.0081315223808438,False,1017.7138878018441
3,33.095316765254175,18.881768098542516,16.547658382627088,1.141053777032643,False,462.80057495084526
3,52.240669365722454,28.084343158520984,26.120334682861227,1.0751907852447402,False,1237.8575384329963
3,42.362514680626,22.73548956223258,21.181257340313,1.073377712991641,False,759.9696611438033
3,46.63267397702485,23.579256903919017,23.316336988512425,1.011276210132669,False,912.9966692528087
3,43.134441950755054,22.80380214375721,21.567220975377527,1.057336138475673,False,775.2101590737777
3,38.49739679680149,19.370138014195774,19.248698398400744,1.006308978055634,False,748.1626758658886
3,53.92060412057452,27.138935455570362,26.96030206028726,1.0066257935420624,False,1213.964598236649
3,50.3229840743706,25.33079562806635,25.1614920371853,1.0067286785152025,False,1363.9686237498577
3,30.75983072806692,17.122227172103262,15.37991536403346,1.1132848762057734,False,402.63075308102356
3,47.63867051934952,24.073085946353824,23.81933525967476,1.0106531388853934,False,1243.863704147822
3,44.11971331468978,22.665521590460408,22.05985665734489,1.0274555244180998,False,768.6688897853944
3,38.692754829343414,19.586490764985392,19.346377414671707,1.0124112822347604,False,631.5626933039803
3,53.160162874118654,26.580081437059327,26.580081437059327,1.0,True,1075.8290664741194
3,42.46569259391213,23.445716033594337,21.232846296956065,1.1042191755966089,False,762.4198531397581
3,48.786042571853194,24.44550572609503,24.393021285926597,1.0021516170364149,False,937.5965945403573
3,47.218256506154866,24.674524723168197,23.609128253077433,1.0451264637419169,False,1251.8926747035787
3,52.15463759546659,27.049320397376412,26.077318797733295,1.0372738319910253,False,1399.0208242949618
3,35.30903860541404,20.080224668997957,17.65451930270702,1.137398550744964,False,523.3399873166207
3,21.91534573909957,12.577210882054844,10.957672869549786,1.1477994490057815,False,205.4672928630964
3,43.71501015734446,24.792155705490234,21.85750507867223,1.1342628363235077,False,797.3357329293334
3,43.23878868549176,22.649934162232935,21.61939434274588,1.0476673769463314,False,806.4863826887519
3,41.66045709303646,20.83022854651823,20.83022854651823,1.0,True,821.7679292354682
3,40.2214329896071,20.378791883782682,20.11071649480355,1.013329977032315,False,807.6632314653318
3,44.94116084488319,23.105285936601504,22.470580422441596,1.028246066733818,False,1077.9274092178557
3,24.546649851368407,14.055810965498292,12.273324925684204,1.1452325307614,False,256.5857366902522
3,26.924717336821978,15.440245032377133,13.462358668410989,1.146919749553783,False,309.64787860838953
3,43.37377028509419,24.04210795882439,21.686885142547094,1.108601249132667,False,851.5887432495622
3,29.416238305970293,16.817424594798595,14.708119152985146,1.1434109568921562,False,367.2909887480512
3,50.195574120122714,25.097787060061357,25.097787060061357,1.0,True,1323.3851823490934
3,41.17752124421925,21.607504718862472,20.588760622109625,1.0494805935845817,False,697.0122779524834
3,33.45519581309642,19.216677867018017,16.72759790654821,1.1488008005916637,False,479.6392218560625
3,41.758212926408355,20.91548992015704,20.879106463204177,1.0017425772993198,False,815.112576568578
3,49.46688898119738,26.04271634207777,24.73344449059869,1.0529352816982989,False,1310.0003152327283
3,44.2225199287138,22.344511744549774,22.1112599643569,1.0105490044696175,False,841.144145912252
3,45.52213661136302,22.816690649500764,22.76106830568151,1.00244374925958,False,961.3274434023308
3,36.56925718463557,18.469673920770283,18.284628592317784,1.0101202672790546,False,810.350512395046
3,30.293442423516172,17.45208217133249,15.146721211758086,1.1522019800420435,False,395.6473049813723
3,53.13594097317779,26.567970486588894,26.567970486588894,1.0,True,1145.7418389822765
3,29.744880413708668,16.722332813519593,14.872440206854334,1.1243839330288712,False,381.0279664528156
3,47.83844504120955,23.919222520604777,23.919222520604777,1.0,True,972.6531463510262
3,48.297753469010175,24.367987697782123,24.148876734505087,1.0090733397534783,False,859.5127539022861
3,25.5784840545382,14.673876526546263,12.7892420272691,1.1473609221921646,False,279.60530336484874
3,37.709276126107845,18.869982270349727,18.854638063053923,1.0008138160618354,False,846.2794898664799
3,46.66118783224692,23.343649080159132,23.33059391612346,1.0005595727259498,False,1005.1306369626363
3,48.68825462583901,27.15479721068297,24.344127312919504,1.1154557672836287,False,1037.4669880732672
3,50.46505664271519,25.361806537124643,25.232528321357595,1.0051234745135558,False,907.7363299209067
3,51.39995475960288,25.69997737980144,25.69997737980144,1.0,True,1301.9225709467366
3,48.43871183544911,24.584300263986965,24.219355917724556,1.015068292794497,False,1068.5626675675123
3,23.299813142837724,13.358489189937453,11.649906571418862,1.1466606283959666,False,231.76159221214658
3,51.487110753353655,28.23945081926947,25.743555376676827,1.096952243234199,False,1178.8817221467061
3,54.01978275092797,27.010490677232177,27.009891375463987,1.0000221882331868,False,1733.0608878811968
3,40.196080803491355,20.10806490239444,20.098040401745678,1.0004987800028449,False,1008.6377732064284
3,35.3939115910408,19.104725495741036,17.6969557955204,1.0795486928083406,False,531.4209022515454
3,34.43016922574731,18.026488506726125,17.215084612873657,1.0471333084965315,False,630.306255668474
3,41.69774556590559,21.708280423838538,20.848872782952796,1.0412208204171327,False,832.3533985601277
3,43.926410862902976,25.10287808176128,21.963205431451488,1.1429514767372595,False,818.1798969672711
3,51.689394050276675,26.211316104180604,25.844697025138338,1.0141854663138696,False,1575.882604153666
3,46.970477818406465,25.167077064873673,23.485238909203233,1.0716125632007676,False,933.8482127818277
3,48.82190303634154,24.41095151817077,24.41095151817077,1.0,True,1008.6110258959101
3,32.115556690346885,18.425528736417522,16.057778345173443,1.1474519289248855,False,440.9448275247646
3,48.273955980990245,24.136977990495122,24.136977990495122,1.0,True,971.3780606383214
3,35.672717429618,18.88681805583084,17.836358714809,1.058894270844064,False,532.3223527521245
3,47.47521221112209,23.983208139803068,23.737606105561046,1.010346537605765,False,928.8549014033302
3,46.55921804368727,24.22219462164098,23.279609021843633,1.0404897521652061,False,885.8129758853223
3,46.55435691061133,23.277178455305666,23.277178455305666,1.0,True,1207.610398173553
3,35.76486761358967,19.361777867372815,17.882433806794836,1.0827261029768704,False,576.9135917490428
3,37.16621652428811,19.584056891727784,18.583108262144055,1.0538633588882855,False,574.1385242087325
3,29.331552371366918,16.805421183252804,14.665776185683459,1.1458937440800467,False,366.7612646239348
3,47.662702220486736,24.191292582737237,23.831351110243368,1.015103695582713,False,1128.6457565399405
3,45.302600675089295,22.651300337544647,22.651300337544647,1.0,True,976.7479861751933
3,40.08444954190213,20.205415773867546,20.042224770951066,1.008142359682195,False,670.6585908899439
3,32.353865764485064,18.581028864630387,16.176932882242532,1.1486125954708533,False,448.4001977525364
3,52.982945779731246,26.516131516920822,26.491472889865623,1.0009308137436417,False,1640.3135591804082
3,37.446581614589434,18.736843273794968,18.723290807294717,1.000723829301149,False,691.9799207455274
3,25.16072064925909,14.444783966423552,12.580360324629545,1.1482011320569157,False,270.9914842421189
3,52.392414294044436,26.196207147022218,26.196207147022218,1.0,True,1527.0088433455867
3,38.78906665293927,21.171534284276046,19.394533326469634,1.0916238059402628,False,746.8158500108365
3,46.42174025795108,23.24480127321468,23.21087012897554,1.0014618643786553,False,1027.2854298006812
3,40.69310631951936,20.420604236320198,20.34655315975968,1.0036394899902246,False,761.8935248484657
3,54.61685720184379,28.017107335257215,27.308428600921896,1.0259509159128766,False,1715.939820865912
3,41.396263148291574,20.894174655040054,20.698131574145787,1.0094715351572674,False,1110.6626596475685
3,45.16348361490168,22.625582958446028,22.58174180745084,1.001941442399307,False,841.1907848251001
3,46.995685068485884,23.942536276566567,23.497842534242942,1.0189248754082671,False,915.7521249116559
3,48.49609078702037,25.694293929583093,24.248045393510186,1.0596439223286833,False,1086.4758073284097
3,33.2669815075364,17.892267991139523,16.6334907537682,1.075677274001319,False,458.2230469991086
3,43.73883550915261,21.874082312537066,21.869417754576304,1.0002132913648232,False,992.2402207047378
3,50.19873345522533,25.099366727612665,25.099366727612665,1.0,True,1242.7143696576882
3,48.280135923823956,24.140067961911978,24.140067961911978,1.0,True,1019.7668347546158
3,41.67079830992186,23.091624062011743,20.83539915496093,1.1082880577554766,False,739.0551932457893
3,53.531009216791546,26.79500176475572,26.765504608395773,1.0011020586681072,False,1654.7721959093647
3,42.25006093120732,21.605262954419107,21.12503046560366,1.022732866094436,False,1075.359739467323
3,39.04568986918479,20.22586630232764,19.522844934592396,1.0360101906300327,False,889.6076208953903
3,46.284283196249106,23.248043692224524,23.142141598124553,1.0045761579001207,False,1040.7476124307418
3,28.479581708688087,16.365510325169502,14.239790854344044,1.1492802452345694,False,347.88862415125743
3,37.58475957953014,19.316497435582693,18.79237978976507,1.027889902805342,False,628.0159221518045
3,37.51023889388244,20.12585260326737,18.75511944694122,1.0730858131937786,False,655.9336331698664
3,38.44091967549447,21.333845541812046,19.220459837747235,1.1099550022166647,False,667.0259746453855
3,49.92988494846722,24.96494247423361,24.96494247423361,1.0,True,1048.3088203014142
3,48.083351211703565,27.033814546658714,24.041675605851783,1.1244563394773799,False,1013.0847440012196
3,43.43739124823807,22.10295831069402,21.718695624119036,1.017692714757154,False,840.0443893143422
3,35.299356845459606,18.741711319080096,17.649678422729803,1.0618726795012843,False,578.3380735710798
3,48.82718800739604,24.701415246212274,24.41359400369802,1.011789384327054,False,884.0746250068078
3,40.1176601434998,20.155240583597898,20.0588300717499,1.0048063875860727,False,760.5025099341328
3,28.442491102037568,16.358964676211443,14.221245551018784,1.150318698704947,False,347.6276857481441
3,51.45368659521065,25.786638346974286,25.726843297605324,1.0023242279931999,False,1196.239301767336
3,37.40302724915512,21.341856166379902,18.70151362457756,1.1411833605988126,False,591.3874827833491
3,42.10234324132659,23.768011714388837,21.051171620663293,1.1290588544277869,False,784.7442230767399
3,47.364637363913474,23.698590433845514,23.682318681956737,1.0006870844070337,False,849.4286387264019
3,46.64966764469433,23.808678911212848,23.324833822347166,1.0207437743201462,False,917.0861556699806
3,39.763229954698815,19.948856912848694,19.881614977349408,1.0033821163711245,False,698.654807916537
3,38.487395129367464,20.55052373840881,19.243697564683732,1.0679093074151915,False,662.7706787667614
3,36.38051744322218,19.315279532418913,18.19025872161109,1.0618474331797838,False,572.3381050293073
3,51.97612528237325,25.988062641186627,25.988062641186627,1.0,True,1187.688877788003
3,43.611212169608656,21.853786463451257,21.805606084804328,1.0022095409070286,False,844.1122451483129
3,40.66434042723777,23.22128452937813,20.332170213618884,1.1420957175453932,False,700.1835308831198
3,52.14310010335677,26.94664548000167,26.071550051678386,1.033565147702714,False,1314.6802741485
3,27.73317862594701,15.941033388523136,13.866589312973504,1.1496001668996423,False,330.04704865081436
3,52.169834853631585,26.084917426815792,26.084917426815792,1.0,True,1479.704504713396
3,38.079552513208476,19.15292642854333,19.039776256604238,1.005942830966821,False,677.9294193638241
3,51.43208087482118,26.23338017676881,25.71604043741059,1.0201173948461217,False,1398.8107428165351
3,46.3944950571786,23.1972475285893,23.1972475285893,1.0,True,1240.7178462030865
3,21.880080629008514,12.603025318003393,10.940040314504257,1.1520090379643626,False,206.3307772532291
3,51.45032754822472,25.7816006160708,25.72516377411236,1.0021938380044535,False,1348.5126776839948
3,49.57156679263011,24.944501772513952,24.785783396315054,1.0064036053918914,False,1452.886128616648
3,35.580769367609626,17.96948243150042,17.790384683804813,1.0100671093334281,False,612.8135495735293
3,50.89435892271027,25.704132076627335,25.447179461355134,1.0100974890227978,False,1027.9454158906915
3,47.43381293346348,24.86931703124164,23.71690646673174,1.048590256327334,False,961.099536477464
3,46.193635480129046,24.577936473028668,23.096817740064523,1.0641265281491548,False,893.8775241546797
3,49.35163318236526,24.67581659118263,24.67581659118263,1.0,True,989.9291549318938
3,36.52091607263094,20.208382471157613,18.26045803631547,1.1066744564111268,False,616.9950112692281
3,35.29600135185189,19.18099999598481,17.648000675925946,1.086865325325495,False,524.6963698083955
3,39.29026095128836,20.388341854130275,19.64513047564418,1.037831837228443,False,623.4887630301318
3,17.015064488866,9.778902238201509,8.507532244433,1.1494405142690403,False,124.21445434807924
3,40.686568326009485,21.261203013044714,20.343284163004743,1.045121468229267,False,677.6579302699715
3,39.2476322133316,22.56378668268481,19.6238161066658,1.1498164556801143,False,661.258448142187
3,51.70166095375405,25.850830476877025,25.850830476877025,1.0,True,1622.690426118197
3,39.067201327151835,20.412240572450216,19.533600663575918,1.0449809496982647,False,711.4692979162807
3,44.557708799513385,22.911338260985673,22.278854399756693,1.028389424782806,False,978.8722012862308
3,33.5694829767824,18.17739383966288,16.7847414883912,1.0829713315653313,False,468.8138064807939
3,53.52084154998358,26.760538704480556,26.76042077499179,1.0000044068622747,False,1450.803005784835
3,51.29982729207068,25.64991364603534,25.64991364603534,1.0,True,970.5029197296789
3,37.37657896645121,18.821880124648036,18.688289483225606,1.0071483610922412,False,680.8300092194761
3,39.11632346796257,20.864366119800643,19.558161733981287,1.0667856419016055,False,745.3665980714094
3,37.1994888162491,21.21531727548225,18.59974440812455,1.1406241295560595,False,584.3975684023071
3,51.12893376795769,28.872717678931014,25.564466883978845,1.1294081668108416,False,1196.3047205912467
3,40.02048875574276,20.32217955139088,20.01024437787138,1.0155887738115013,False,812.8879727823473
3,30.426736431979602,15.546339493821492,15.213368215989801,1.021886755983578,False,540.413735126426
3,16.026806296028415,9.201702975970546,8.013403148014207,1.1482890360072313,False,109.97710937354192
3,35.719780255092985,18.007685056668585,17.859890127546493,1.0082752429083615,False,705.6916696996988
3,23.416181765853437,13.509539007468277,11.708090882926719,1.1538635241693003,False,237.08376762174348
3,42.84894993307794,21.42447496653897,21.42447496653897,1.0,True,1057.0553201957318
3,24.711947367159173,14.202583534409063,12.355973683579586,1.1494507756425154,False,262.0110884962281
3,33.81354922036103,18.245928092221487,16.906774610180516,1.0792080992926107,False,503.9277393876148
3,43.62978345817442,23.836688431193952,21.81489172908721,1.0926796578784275,False,832.7814436848236
3,40.23169410917959,21.450734208290235,20.115847054589796,1.0663599772894405,False,724.7163249276612
3,36.86373412785913,19.965472229340566,18.431867063929566,1.0832040053290208,False,569.6902735428775
3,49.17301376138415,24.744876309926603,24.586506880692074,1.0064413147423923,False,939.2116116685625
3,41.822233969123886,21.887253584789654,20.911116984561943,1.046680270640175,False,725.3641505312974
3,44.92497990861899,22.462489954309493,22.462489954309493,1.0,True,925.7729837171375
3,51.43958580737572,25.779406356689524,25.71979290368786,1.002317804549395,False,1320.392291568867
3,43.786553035287035,22.794615548253407,21.893276517643518,1.0411696727935407,False,855.6708272172671
3,40.91047087789515,21.297353340013647,20.455235438947575,1.0411688197664373,False,674.60168431416
3,41.09162865105272,20.674027778674397,20.54581432552636,1.0062403685303796,False,658.5085193694626
3,26.278536077427013,14.994311057828094,13.139268038713507,1.141183132397398,False,291.88884694317045
3,39.86941076244108,22.920089970043083,19.93470538122054,1.14975814950518,False,682.3844263103256
3,37.2572237033235,18.62861185166175,18.62861185166175,1.0,True,721.8079786566548
3,38.8719365053355,20.601432171140402,19.43596825266775,1.0599642839153478,False,709.641250740211
3,27.51067630529658,15.713652697132217,13.75533815264829,1.1423676046893034,False,320.6357767971038
3,37.640447333687014,19.349595149646756,18.820223666843507,1.0281277997633933,False,652.9420771396304
3,53.21041553558148,26.60520776779074,26.60520776779074,1.0,True,1613.7574860649474
3,26.64304322185749,15.335804195764055,13.321521610928745,1.151205143351104,False,305.5008840171768
3,37.90110608097117,19.650022506754418,18.950553040485584,1.0369102402855739,False,670.8021721796405
3,42.062869547454206,21.193566729406975,21.031434773727103,1.0077090297178588,False,788.7338991145666
3,44.438899996650164,25.33968056172311,22.219449998325082,1.14042789374324,False,855.0954670765022
3,47.03313280175027,23.516566400875135,23.516566400875135,1.0,True,1064.362032843317
3,31.062593578136454,17.275398501810212,15.531296789068227,1.1122959490394633,False,418.2994434258189
3,43.5136846164992,21.7568423082496,21.7568423082496,1.0,True,934.0381460783499
3,28.058241249799263,16.12297021615675,14.029120624899631,1.1492502379330065,False,337.6013331002174
3,51.832330052932356,26.519295690602668,25.916165026466178,1.0232723731894962,False,1479.1747473661194
3,51.11579333010247,25.557896665051235,25.557896665051235,1.0,True,1148.564971678299
3,34.14759161819333,19.411000099477782,17.073795809096666,1.1368883824378342,False,500.3308960623004
3,43.60506858580337,24.841611238562816,21.802534292901687,1.1393909948647838,False,801.0290905233272
3,40.36146527774181,20.87972194647129,20.180732638870904,1.0346364683635931,False,684.8989238786562
3,42.9996571957751,21.65606917177552,21.49982859788755,1.007267061371053,False,770.9235583272329
3,43.49849571427218,22.008516351047465,21.74924785713609,1.011920802761292,False,782.9387388906064
3,48.47325028236246,24.312637318972612,24.23662514118123,1.0031362525660485,False,950.1887836009178
3,47.30746832388213,23.6858571873314,23.653734161941063,1.001358053031729,False,1341.501086887708
3,47.00655105707672,23.530736115529287,23.50327552853836,1.0011683727639402,False,1171.8451112326413
3,52.851487031682346,27.02374211196579,26.425743515841173,1.0226293953003116,False,1601.859902548752
3,50.21543844014013,25.887249726280217,25.107719220070067,1.0310474439903337,False,1383.3408844468686
3,48.3597507595733,24.48875161358156,24.17987537978665,1.0127741036272302,False,1193.9399128638306
3,48.5527233912255,24.75081918930386,24.27636169561275,1.0195440115631849,False,1063.7721950846567
3,40.76602640107893,20.53384217082058,20.383013200539466,1.0073997386351652,False,852.8274751238921
3,39.729667071563526,21.39623612960393,19.864833535781763,1.0770911365083282,False,660.1188018080704
3,45.78734503270915,24.17209997814946,22.893672516354574,1.055841956369456,False,1172.1158880217204
3,35.48958259876051,20.424487581080523,17.744791299380253,1.1510131190888595,False,541.8875100765308
3,42.84119526847252,24.517015539981628,21.42059763423626,1.1445532920517776,False,780.6417270267541
3,36.30901153670374,20.836750494488946,18.15450576835187,1.1477454005282226,False,563.9396131906183
3,38.09976145620637,19.051476038821523,19.049880728103187,1.0000837438691144,False,775.9202624203967
3,49.170756325286334,24.585378162643167,24.585378162643167,1.0,True,1055.1875687404802
3,49.076513442539934,24.538256721269967,24.538256721269967,1.0,True,1213.2603077457575
3,36.551060324309766,21.007065868960858,18.275530162154883,1.149464102139289,False,573.17927272187
3,44.12357466940143,22.061787334700714,22.061787334700714,1.0,True,1138.1781169461597
3,25.498197560780426,14.605135146842665,12.749098780390213,1.1455817700077184,False,277.04206669531584
3,20.839749158061824,11.98662445404634,10.419874579030912,1.1503616826797871,False,186.62902621544146
3,43.10155861354366,21.91705375083081,21.55077930677183,1.0169958793065033,False,823.4288818348499
3,35.78857615775605,20.49429508199953,17.894288078878024,1.145298152777058,False,545.4890699207056
3,50.22908643446245,25.36665458903002,25.114543217231226,1.0100384613655173,False,1068.8857381813802
3,52.29662318169278,26.14831159084639,26.14831159084639,1.0,True,1133.5740022269863
3,50.76226065269916,25.401514281368048,25.38113032634958,1.0008031145483425,False,1420.9964698660037
3,32.31007929605043,18.5789398731402,16.155039648025216,1.1500398809241723,False,448.37458880397446
3,35.13954887473209,19.10913472515546,17.569774437366046,1.0876141178292886,False,543.8307890317649
3,42.96827065413573,21.994157372138368,21.484135327067865,1.0237394727461024,False,829.6821208799536
3,44.45183818670913,22.263918161413866,22.225919093354566,1.0017096736427273,False,1258.2540676476108
3,52.02657982552848,26.699994553897902,26.01328991276424,1.0263982235017766,False,1429.4834408978359
3,42.01625437450011,21.365177314360132,21.008127187250054,1.0169958094754288,False,915.9202834217217
3,40.83817680206663,20.591199359980195,20.419088401033314,1.0084289247182148,False,680.3164041804146
3,48.203188050038555,24.183081911495538,24.101594025019278,1.0033810164751622,False,1362.6595135738826
3,53.088697964927015,26.54822133148456,26.544348982463507,1.0001458822374438,False,1282.773411266917
3,36.317830580142115,20.062432345915035,18.158915290071057,1.1048254824386334,False,560.1764132739752
3,44.73461494926928,22.38525162795487,22.36730747463464,1.0008022491460171,False,1095.5755379073887
3,29.808542566678152,17.167266442251282,14.904271283339076,1.1518353441031313,False,382.82906912433964
3,32.43192755289175,18.651305721494452,16.215963776445875,1.150181757841984,False,451.8760176138761
3,44.20299539066531,22.29602719739015,22.101497695332654,1.0088016434333578,False,825.9334551734943
3,35.675318124451806,18.026149150992723,17.837659062225903,1.0105669745177481,False,794.6076388863432
3,50.66242851704229,25.331214258521143,25.331214258521143,1.0,True,1384.2917468623857
3,47.99734377628454,23.99867188814227,23.99867188814227,1.0,True,972.3514079049111
3,16.18460371959929,9.32096512963766,8.092301859799646,1.151831121864309,False,112.85765913616643
3,40.29635746575009,20.94666184715753,20.148178732875046,1.0396305355868036,False,655.354030991465
3,32.83746231976491,18.238480437662506,16.418731159882455,1.1108337337434715,False,461.7627697038747
3,42.61641633130543,22.510783903964498,21.308208165652715,1.056437206214751,False,813.5068257324003
3,45.90909747058022,23.4584567604738,22.95454873529011,1.0219524256823653,False,1310.4733310423226
3,40.11833518475499,20.151577296459795,20.059167592377495,1.0046068563741108,False,757.6091453582502
3,42.22674356863974,21.563583026777884,21.11337178431987,1.021323512277294,False,783.8248608321844
3,40.574598740342005,20.923512450891828,20.287299370171002,1.0313601662356433,False,936.4147614839703
3,54.14519678974218,27.07259839487109,27.07259839487109,1.0,True,1079.4593273845644
3,42.982759844341636,22.769683584504975,21.491379922170818,1.0594798317727119,False,763.0017329406736
3,40.31585079920615,22.981245581924107,20.157925399603076,1.1400600570918187,False,685.5490706369204
3,35.69186538562157,19.596631336489384,17.845932692810784,1.0981007086496446,False,537.5914021907398
3,48.034130518770496,26.13683749492059,24.017065259385248,1.088261084884507,False,992.9267800082018
3,51.749098162914315,25.99436151069271,25.874549081457157,1.0046305127427868,False,949.1266052782438
3,51.07753699487533,25.538768497437665,25.538768497437665,1.0,True,1059.191381857006
3,34.888949549918735,19.97083047401206,17.444474774959367,1.144822686360219,False,517.9821276943618
3,47.22721809120808,23.61360904560404,23.61360904560404,1.0,True,1039.5669125150418
3,52.956935896728886,27.951410156600375,26.478467948364443,1.0556279242102795,False,1279.2337413854364
3,46.46235856823067,23.80549018348268,23.231179284115335,1.0247215559891976,False,942.0300657818168
3,49.4542388589994,24.72754278692754,24.7271194294997,1.0000171211785929,False,1040.9231581099366
3,45.55476283211379,24.825999798751166,22.777381416056894,1.0899409087143836,False,1058.058555360497
3,35.012014163061124,20.026121717661784,17.506007081530562,1.1439571356503122,False,520.8193197455578
3,47.80437135976867,24.713474762823115,23.902185679884337,1.0339420458783208,False,974.5168317357227
3,51.959754870705964,26.00097781316837,25.979877435352982,1.0008121815766027,False,1498.71620438771
3,33.39100552537961,18.072872348727323,16.695502762689806,1.0824994374602235,False,472.3607067165482
3,44.402948728943414,22.686407566919012,22.201474364471707,1.0218423873336686,False,882.7047459583107
3,50.126888659047495,25.068110663763775,25.063444329523747,1.000186180884745,False,1255.0547715840935
3,48.15581936256191,24.138067962159393,24.077909681280953,1.0024984843649118,False,1435.3149320854507
3,52.39792974236672,26.19896487118336,26.19896487118336,1.0,True,1020.6281867392643
3,44.14356683980965,22.10433981369046,22.071783419904826,1.001475023253276,False,1127.7677560602492
3,47.68728810389347,24.107837036919896,23.843644051946736,1.0110802268477745,False,926.1333370318299
3,47.9030601704404,23.9515300852202,23.9515300852202,1.0,True,997.7227380366744
3,34.62211531164087,19.81651932514752,17.311057655820434,1.1447318655590455,False,524.0441836802182
3,28.74233057776677,16.483839029635263,14.371165288883384,1.1470078242288473,False,352.9106388493367
3,47.30930718618567,23.93548452585885,23.654653593092835,1.0118721219763716,False,838.0225803106299
3,40.08087163370584,21.032257615778274,20.04043581685292,1.0494910294361606,False,663.5025987272221
3,41.90146874372062,21.505126255132293,20.95073437186031,1.0264616921503529,False,756.027838170232
3,38.12252607027248,20.31058277217888,19.06126303513624,1.0655423376058413,False,597.6811265338706
3,51.58896259320153,25.982620453673224,25.794481296600765,1.0072937755525735,False,1077.5183859620813
3,52.018928425368664,26.16277835978715,26.009464212684332,1.0058945523002374,False,1334.5278711563903
3,24.51824469578905,14.079114989920638,12.259122347894525,1.1484602723080493,False,257.47105326429767
3,42.83419308008271,21.63351057517484,21.417096540041356,1.010104732671344,False,1066.0942350545652
3,21.265113073128347,12.269774945655586,10.632556536564174,1.1539816321184093,False,195.56643190816322
3,23.810426112901773,13.704950754867804,11.905213056450886,1.1511722377317493,False,243.98545118887554
3,46.014574647749676,25.137696344980654,23.007287323874838,1.0925971406848591,False,982.2669705082053
3,45.910673263821046,22.964151591956846,22.955336631910523,1.0003840048258787,False,1215.8134861078638
3,39.92974073624531,21.267704143043876,19.964870368122654,1.0652563102539059,False,669.9328602855319
3,53.04340752155902,27.167184147381253,26.52170376077951,1.024337817525746,False,1099.123359588737
3,39.07154120574392,20.636412614041824,19.53577060287196,1.0563398308438399,False,635.6793771392126
3,46.13062175312417,23.28204591250546,23.065310876562084,1.0093965798728346,False,883.5664541711271
3,34.61231580735383,19.628798817088693,17.306157903676915,1.1342089287720125,False,530.9407283438491
3,38.455190542564985,20.906771342057393,19.227595271282492,1.0873315693971801,False,620.9743343034734
3,40.27022388589996,21.707535775086367,20.13511194294998,1.078093622553062,False,749.4599123560126
3,21.672299471467092,12.433238365903993,10.836149735733546,1.1473852492923615,False,200.76538975078282
3,29.252427327498815,16.78065610742662,14.626213663749407,1.1473000800622055,False,371.1300258731844
3,33.34457575523675,19.22341806561766,16.672287877618373,1.1530162030985585,False,480.0374717435287
3,50.54833935358694,28.611384697896767,25.27416967679347,1.1320405403532405,False,1099.419104711893
3,41.10571072738875,22.01731308115083,20.552855363694373,1.0712532488329263,False,807.9018037625868
3,32.54385285318217,18.743073280538972,16.271926426591087,1.1518656604733422,False,456.33228010098173
3,36.52691691039425,18.7346500187173,18.263458455197124,1.0257996898383772,False,607.2024208866554
3,45.90557676113101,23.144907457628463,22.952788380565504,1.008370184653714,False,1097.195133726699
3,48.2672356437501,24.13361782187505,24.13361782187505,1.0,True,1101.475154313403
3,36.77773522726217,18.720903310142575,18.388867613631085,1.0180563427551874,False,669.7109959661091
3,36.56210884674004,20.908546203886125,18.28105442337002,1.1437275837414056,False,567.6808470260357
3,27.992407019281558,16.080018541619022,13.996203509640779,1.1488843049861974,False,335.8287064083738
3,47.44717945794614,23.83486439290369,23.72358972897307,1.0046904648580532,False,965.6167491189584
3,43.42380092508752,21.741609846582545,21.71190046254376,1.0013683456264015,False,767.3933056104075
3,42.859571727267486,21.721411470916337,21.429785863633743,1.0136084237676626,False,760.2923415387077
