x,y,angular_separation_deg,angular_score_sin2,fisher_score
-384.1004184100418,-1242.6778242677824,90.00192069769412,0.999999998876242,4.610038494064785e-13
444.3514644351462,308.7866108786611,90.0048702089345,0.9999999927747991,2.964023922111451e-12
-263.59832635983275,-1016.7364016736402,89.99505758181016,0.9999999925589587,7.257696105299244e-13
564.8535564853555,534.7280334728034,89.99340618552412,0.9999999867557252,1.2917939454881433e-12
685.3556485355648,760.6694560669457,89.98775755559632,0.9999999543447201,7.196043980909943e-13
805.8577405857741,986.6108786610876,89.98439459545807,0.9999999258169325,4.578786703033026e-13
-143.09623430962347,-790.7949790794979,89.98350312684676,0.9999999170993389,1.3066545247193663e-12
790.7949790794978,956.4853556485355,90.02596432936838,0.9999997946432774,4.832476278916964e-13
-22.59414225941441,-564.8535564853557,89.95994944797195,0.9999995113795073,3.015901289685218e-12
-369.03765690376576,-1212.5523012552303,89.95983016083721,0.9999995084645448,4.866362222167282e-13
670.2928870292885,730.5439330543932,90.0403506746348,0.9999995040290226,7.701133369563747e-13
323.84937238493694,82.84518828451883,90.0406572557813,0.9999994964636979,1.2588401215482913e-11
-278.6610878661088,-1046.8619246861927,90.04501637550396,0.9999993827008264,6.794911267435911e-13
-158.15899581589974,-820.9205020920502,90.05029937827942,0.9999992293097625,1.1966802381668389e-12
-248.53556485355648,-986.6108786610879,89.94163636755633,0.9999989623779015,7.769395240943685e-13
-37.65690376569046,-594.9790794979081,90.06071810811773,0.9999988769708352,2.6427217705846707e-12
700.4184100418411,790.7949790794978,89.93855917096425,0.9999988500771526,6.739042696784212e-13
549.7907949790792,504.60251046025087,90.06497216813216,0.9999987140938659,1.4154582757492561e-12
775.7322175732215,926.3598326359834,90.06987002557162,0.9999985129131808,5.107837091345785e-13
579.9163179916318,564.8535564853555,89.92796222299057,0.999998419206609,1.1836488443608622e-12
-353.9748953974895,-1182.4267782426778,89.91536590044831,0.9999978180480865,5.144661568304594e-13
-128.03347280334742,-760.6694560669457,89.91042090102684,0.9999975556254073,1.4325068382013836e-12
82.84518828451883,-369.03765690376576,90.0908440177908,0.9999974861055533,1.0005253866727703e-11
-293.7238493723851,-1076.9874476987447,90.09183873108816,0.9999974307514956,6.375001792042785e-13
459.4142259414225,338.9121338912132,89.90714709865159,0.999997373694083,2.6001234450186315e-12
655.2301255230122,700.4184100418411,90.09670234449277,0.9999971514205974,8.261298198113118e-13
715.4811715481169,820.9205020920499,89.8924371823154,0.9999964756537782,6.324215690451926e-13
-173.2217573221758,-851.0460251046026,90.11158706198955,0.999996207008476,1.1000221521501237e-12
97.90794979079487,-338.91213389121344,89.8855166685102,0.9999960075574527,1.3048777711869484e-11
-233.47280334728043,-956.4853556485356,89.8843799678636,0.999995927882348,8.337148877858364e-13
760.6694560669457,896.2343096234308,90.11631422005371,0.9999958788372633,5.407408183881354e-13
429.2887029288704,278.6610878661086,90.11678219536805,0.9999958456086608,3.4099799029998362e-12
-338.91213389121344,-1152.3012552301257,89.86832134691394,0.999994718166318,5.447520815064326e-13
594.9790794979081,594.9790794979081,89.8678871022056,0.9999946832724899,1.0885317521094562e-12
-308.7866108786611,-1107.112970711297,90.1358109629657,0.9999943814586817,5.992832377986184e-13
534.7280334728034,474.4769874476988,90.14356109930225,0.9999937219123198,1.5577579088758984e-12
-52.719665271966505,-625.1046025104604,90.14937989050219,0.9999932026751663,2.3347287519833256e-12
730.5439330543932,851.0460251046024,89.8491118398203,0.999993064719078,5.946530715135692e-13
338.9121338912132,112.97071129707115,89.84757508604196,0.9999929227322271,9.694979173712211e-12
-7.531380753138137,-534.7280334728034,89.84441315213815,0.999992626062842,3.4740374675304877e-12
640.1673640167364,670.2928870292885,90.15723027917204,0.9999924694617965,8.884841786844029e-13
745.6066945606694,866.1087866108787,90.16552355262587,0.9999916541009941,5.734111407586312e-13
-188.28451882845206,-881.1715481171549,90.16802049099465,0.999991400405184,1.0146148339324817e-12
-112.97071129707115,-730.5439330543934,89.8301218344368,0.9999912091961893,1.5774456623897295e-12
-218.41004184100416,-926.3598326359833,89.82286013341457,0.9999904415828983,8.969448419286419e-13
-323.8493723849374,-1137.2384937238494,90.17718557213931,0.9999904366497602,5.644013883764045e-13
474.4769874476988,369.03765690376576,89.82107577642773,0.9999902480468533,2.299322843295824e-12
-323.8493723849374,-1122.175732217573,89.81846525344656,0.9999899614078874,5.777915361568487e-13
610.0418410041839,625.1046025104602,89.81254630493828,0.9999892961208577,1.0044318097563793e-12
745.6066945606694,881.1715481171545,89.80833630819166,0.9999888099297315,5.601684033548177e-13
-338.91213389121344,-1167.3640167364017,90.21618609385513,0.999985763337705,5.324776953033695e-13
730.5439330543932,835.9832635983262,90.21775246147217,0.9999855562890001,6.09132278064511e-13
-203.3472803347281,-911.2970711297072,90.22015431597652,0.9999852358990613,9.387781802429693e-13
625.1046025104602,640.1673640167364,90.22241645169322,0.9999849309327983,9.581692261562368e-13
-67.78242677824278,-655.2301255230127,90.22799266989045,0.9999841658698002,2.0775836289198976e-12
760.6694560669457,911.2970711297071,89.76989196503496,0.999983870683364,5.285977470726317e-13
519.6652719665271,444.3514644351462,90.23025974399923,0.999983849408518,1.722631599428686e-12
-308.7866108786611,-1092.050209205021,89.76553789888112,0.9999832545194104,6.139284918233466e-13
625.1046025104602,655.2301255230122,89.76140149440903,0.9999826584599519,9.297115454958367e-13
-203.3472803347281,-896.234309623431,89.75658241164626,0.9999819508799733,9.67645512140356e-13
414.22594142259413,248.53556485355648,90.24621411018444,0.9999815337828551,3.9646334841648965e-12
67.78242677824255,-399.1631799163181,90.25075140097061,0.9999808469166445,7.914207115775963e-12
-353.9748953974895,-1197.489539748954,90.25301113465252,0.999980500154033,5.031869916020667e-13
489.5397489539746,399.16317991631786,89.74468990466903,0.9999801441795816,2.047838404965883e-12
-97.9079497907951,-700.4184100418411,89.74148178224038,0.9999796420476056,1.745532237580361e-12
775.7322175732215,941.4225941422592,89.73358448260927,0.9999783792557921,4.996219003011929e-13
-218.41004184100416,-941.4225941422594,90.26846180144867,0.9999780458535393,8.711342903858485e-13
715.4811715481169,805.8577405857741,90.27328757849699,0.999977249485284,6.482959852405504e-13
640.1673640167364,685.3556485355648,89.71399295927745,0.9999750824936959,8.630266879004892e-13
-369.03765690376576,-1227.6150627615064,90.28783775264037,0.9999747624848903,4.762475781622495e-13
7.53138075313791,-504.6025104602511,89.71060743353598,0.9999744890997431,4.044999991918249e-12
-293.7238493723851,-1061.9246861924687,89.70924656730074,0.9999742486080639,6.535623183819286e-13
610.0418410041839,610.0418410041839,90.2928199405518,0.9999738812583092,1.0363799289771642e-12
308.7866108786611,52.719665271966505,90.2963330240155,0.9999732507894841,1.6999333585604065e-11
-82.84518828451883,-685.3556485355648,90.29817301273818,0.9999729175792189,1.8606828113897848e-12
790.7949790794978,971.5481171548117,89.69924054484477,0.9999724457036459,4.729641872819567e-13
353.9748953974895,143.09623430962324,89.69661058481915,0.9999719617098415,7.695282872201591e-12
805.8577405857741,971.5481171548117,90.30882609638007,0.9999709478342524,4.676189610068151e-13
-233.47280334728043,-971.5481171548117,90.31334922300158,0.9999700906035357,8.105445269879933e-13
-188.28451882845206,-866.1087866108787,89.68497284411245,0.9999697694294726,1.0470409926640699e-12
-384.1004184100418,-1257.7405857740587,90.32082430234692,0.9999686465949317,4.5141443481585246e-13
504.60251046025087,429.2887029288704,89.67644196780878,0.9999681100021829,1.8354534168759855e-12
-384.1004184100418,-1227.6150627615064,89.67622691353051,0.9999680675968898,4.708418763843599e-13
504.60251046025087,414.22594142259413,90.32639120723434,0.9999675490856149,1.9151156735122587e-12
655.2301255230122,715.4811715481169,89.66992576704558,0.9999668126040978,8.032653680162565e-13
700.4184100418411,775.7322175732215,90.33245298556676,0.999966332541291,6.913589306308377e-13
805.8577405857741,1001.6736401673638,89.66670508263769,0.9999661618027049,4.483838387253403e-13
-278.6610878661088,-1031.7991631799164,89.6492601386031,0.9999625269051482,6.971588383796075e-13
-248.53556485355648,-1001.673640167364,90.35516731314823,0.9999615748871025,7.560613512407472e-13
-82.84518828451883,-670.2928870292887,89.64313043027744,0.999961205679133,1.9419675098627465e-12
790.7949790794978,941.4225941422592,90.35981058736866,0.9999605636327255,4.938037830971719e-13
-97.9079497907951,-715.4811715481171,90.36120843937852,0.9999602566236646,1.6760485499575723e-12
594.9790794979081,579.9163179916318,90.3690929852076,0.9999585026551066,1.1245648520712952e-12
670.2928870292885,745.6066945606694,89.62885874371318,0.999958040806905,7.495015332043824e-13
-369.03765690376576,-1197.489539748954,89.62464777095715,0.9999570832801857,4.973011770869132e-13
52.719665271966505,-429.2887029288704,90.37880694198515,0.999956289651827,6.4160884645036155e-12
519.6652719665271,459.4142259414225,89.61509741488118,0.9999548716081227,1.6544654563157794e-12
112.97071129707115,-308.7866108786611,89.61222303367924,0.9999541950807798,1.7724472099120618e-11
-173.2217573221758,-835.9832635983264,89.60736132323365,0.9999530393508475,1.136616553615526e-12
-263.59832635983275,-1031.7991631799164,90.39422043822765,0.9999526602287891,7.0689109891366e-13
685.3556485355648,745.6066945606694,90.39561653492603,0.9999523243412136,7.388560338517965e-13
399.16317991631786,218.41004184100416,90.39762778449915,0.999951838366361,4.666377605906209e-12
685.3556485355648,775.7322175732215,89.5904956288947,0.9999489184080051,7.009589000263845e-13
775.7322175732215,911.2970711297071,90.41369163283207,0.9999478684470381,5.22249373398963e-13
-263.59832635983275,-1001.673640167364,89.5852025791736,0.9999475893866164,7.452640401627037e-13
-112.97071129707115,-745.6066945606694,90.41813708010193,0.9999467420568764,1.5175857684514886e-12
369.03765690376576,173.22175732217556,89.57533963473406,0.9999450673891642,6.255907809794664e-12
-353.9748953974895,-1167.3640167364017,89.57012765817746,0.9999437107330474,5.260532933619736e-13
-278.6610878661088,-1061.9246861924687,90.43077401426257,0.9999434743523917,6.623649470388099e-13
489.5397489539746,384.1004184100416,90.43358284741942,0.9999427348198503,2.1417322720987493e-12
534.7280334728034,489.5397489539746,89.55965936006595,0.9999409358820012,1.498979007214089e-12
700.4184100418411,805.8577405857741,89.55457792139634,0.999939564869166,6.569828074943307e-13
22.594142259414184,-474.4769874476988,89.5538288112835,0.9999393614229353,4.769088788956587e-12
579.9163179916318,549.7907949790792,90.45200122605735,0.9999377663960929,1.2244935362426731e-12
670.2928870292885,715.4811715481169,90.46319749382394,0.9999346451720426,7.914171111759703e-13
-293.7238493723851,-1092.050209205021,90.4650605437759,0.9999341183924356,6.219160749258179e-13
