run,log_file,start_time,cleared,detected,missed,vt_total_s,vt_total_h,avg_per_source_s,avg_locate_clear_s,n_measure,n_clear,n_clear_fail,clear_success_rate,avg_bearings_per_source,n_switch,move_distance_m,move_time_s,measure_time_s,switch_time_s,clear_time_s,other_time_s,init_time_s,hunt_time_s,ring_time_s,real_elapsed_s,n_records
0,robot_p4_20260912_173518.jsonl,2026-09-12T17:35:21.744726,16,16,0,7782.447,2.1618,486.403,3880.313,291,17,1,0.941,3.81,273,29857.2,5971.4,1455.0,273.0,83.0,-0.0,119.0,7663.4,0.0,3.26,310
0,robot_p4_20260912_173700.jsonl,2026-09-12T17:37:14.559606,13,13,0,8097.971,2.2494,622.921,2723.596,349,13,0,1.0,4.15,319,29844.9,5969.0,1745.0,319.0,65.0,-0.0,119.0,7979.0,0.0,4.44,364
0,robot_p4_20260912_173747.jsonl,2026-09-12T17:37:47.403793,12,12,0,7039.49,1.9554,586.624,3339.501,303,12,0,1.0,4.0,290,25872.5,5174.5,1515.0,290.0,60.0,-0.0,119.0,6920.5,0.0,5.6,317
0,robot_p4_20260912_173754.jsonl,2026-09-12T17:38:04.966969,16,16,0,10301.91,2.8616,643.869,3262.563,327,17,1,0.941,3.94,290,41469.5,8293.9,1635.0,290.0,83.0,-0.0,119.0,10182.9,0.0,5.03,346
0,robot_p4_20260912_173812.jsonl,2026-09-12T17:38:20.617446,14,15,1,8442.511,2.3451,603.036,2005.898,293,14,0,1.0,3.64,258,33247.6,6649.5,1465.0,258.0,70.0,-0.0,119.0,8323.5,0.0,5.38,309
0,robot_p4_20260912_173828.jsonl,2026-09-12T17:38:36.361887,15,15,0,6788.647,1.8857,452.576,2419.906,270,15,0,1.0,3.73,256,25538.2,5107.6,1350.0,256.0,75.0,-0.0,119.0,6669.6,0.0,5.64,287
0,robot_p4_20260912_173844.jsonl,2026-09-12T17:38:53.335552,16,16,0,6979.55,1.9388,436.222,2933.01,242,17,1,0.941,3.62,236,27252.7,5450.5,1210.0,236.0,83.0,-0.0,119.0,6860.5,0.0,4.66,261
0,robot_p4_20260912_173859.jsonl,2026-09-12T17:39:09.928240,13,15,2,7367.362,2.0465,566.72,2298.636,361,13,0,1.0,4.15,348,25746.8,5149.4,1805.0,348.0,65.0,0.0,119.0,7248.4,0.0,7.07,375
