run,log_file,idx,vt_s,dt_s,action,channel,x,y,result
5,r05_20260912_222445.jsonl,92,2012.072,6.0,measure,8,-1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,93,2018.072,6.0,measure,7,-1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,94,2024.072,6.0,measure,5,-1150.0,0.0,direction
5,r05_20260912_222445.jsonl,95,2030.072,6.0,measure,4,-1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,96,2036.072,6.0,measure,1,-1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,97,2042.072,6.0,measure,5,-1150.0,0.0,direction
5,r05_20260912_222445.jsonl,98,2048.072,6.0,measure,12,-1150.0,0.0,direction
5,r05_20260912_222445.jsonl,99,2123.072,75.0,measure,12,-1493.452,67.383,direction
5,r05_20260912_222445.jsonl,100,2167.779,44.706,clear,12,-1611.855,226.743,success
5,r05_20260912_222445.jsonl,101,2243.779,76.0,measure,5,-1949.011,320.688,direction
5,r05_20260912_222445.jsonl,102,2279.05,35.271,measure,5,-1812.446,255.433,direction
5,r05_20260912_222445.jsonl,103,2345.652,66.602,clear,5,-1507.693,210.761,success
5,r05_20260912_222445.jsonl,104,2595.488,249.836,measure,4,-575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,105,2601.488,6.0,measure,7,-575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,106,2607.488,6.0,measure,8,-575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,107,2613.488,6.0,measure,1,-575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,108,2619.488,6.0,measure,9,-575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,109,2625.488,6.0,measure,10,-575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,110,2631.488,6.0,measure,11,-575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,111,2637.488,6.0,measure,13,-575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,112,2643.488,6.0,measure,14,-575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,113,2649.488,6.0,measure,16,-575.0,995.929,direction
5,r05_20260912_222445.jsonl,114,2655.488,6.0,measure,20,-575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,115,2661.488,6.0,measure,16,-575.0,995.929,direction
5,r05_20260912_222445.jsonl,116,2736.488,75.0,measure,16,-695.51,1324.528,direction
5,r05_20260912_222445.jsonl,117,2776.829,40.341,clear,16,-591.884,1181.4,success
5,r05_20260912_222445.jsonl,118,3019.135,242.306,measure,14,575.0,995.929,direction
5,r05_20260912_222445.jsonl,119,3025.135,6.0,measure,13,575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,120,3031.135,6.0,measure,20,575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,121,3037.135,6.0,measure,11,575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,122,3043.135,6.0,measure,10,575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,123,3049.135,6.0,measure,9,575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,124,3055.135,6.0,measure,8,575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,125,3061.135,6.0,measure,7,575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,126,3067.135,6.0,measure,4,575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,127,3073.135,6.0,measure,1,575.0,995.929,no_signal
5,r05_20260912_222445.jsonl,128,3079.135,6.0,measure,14,575.0,995.929,direction
5,r05_20260912_222445.jsonl,129,3154.135,75.0,measure,14,922.421,1038.341,direction
5,r05_20260912_222445.jsonl,130,3191.272,37.137,measure,14,1058.807,953.382,direction
5,r05_20260912_222445.jsonl,131,3220.272,29.0,measure,14,1178.703,948.398,direction
5,r05_20260912_222445.jsonl,132,3249.272,29.0,measure,14,1286.619,895.918,direction
5,r05_20260912_222445.jsonl,133,3265.534,16.263,clear,14,1342.931,895.449,success
5,r05_20260912_222445.jsonl,134,3454.734,189.199,measure,13,1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,135,3460.734,6.0,measure,11,1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,136,3466.734,6.0,measure,10,1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,137,3472.734,6.0,measure,9,1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,138,3478.734,6.0,measure,8,1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,139,3484.734,6.0,measure,20,1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,140,3490.734,6.0,measure,7,1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,141,3496.734,6.0,measure,4,1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,142,3502.734,6.0,measure,1,1150.0,0.0,no_signal
5,r05_20260912_222445.jsonl,143,3502.734,0.0,exit,,,,
5,r05_20260912_232857.jsonl,0,0.0,0.0,enter,,,,
5,r05_20260912_232857.jsonl,1,5.0,5.0,measure,1,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,2,11.0,6.0,measure,2,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,3,17.0,6.0,measure,3,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,4,23.0,6.0,measure,4,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,5,29.0,6.0,measure,5,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,6,35.0,6.0,measure,6,0.0,0.0,direction
5,r05_20260912_232857.jsonl,7,41.0,6.0,measure,7,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,8,47.0,6.0,measure,8,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,9,53.0,6.0,measure,9,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,10,59.0,6.0,measure,10,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,11,65.0,6.0,measure,11,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,12,71.0,6.0,measure,12,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,13,77.0,6.0,measure,13,0.0,0.0,direction
5,r05_20260912_232857.jsonl,14,83.0,6.0,measure,14,0.0,0.0,direction
5,r05_20260912_232857.jsonl,15,89.0,6.0,measure,15,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,16,95.0,6.0,measure,16,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,17,101.0,6.0,measure,17,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,18,107.0,6.0,measure,18,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,19,113.0,6.0,measure,19,0.0,0.0,direction
5,r05_20260912_232857.jsonl,20,119.0,6.0,measure,20,0.0,0.0,no_signal
5,r05_20260912_232857.jsonl,21,195.0,76.0,measure,14,-295.154,188.106,direction
5,r05_20260912_232857.jsonl,22,201.0,6.0,measure,6,-295.154,188.106,direction
5,r05_20260912_232857.jsonl,23,207.0,6.0,measure,13,-295.154,188.106,no_signal
5,r05_20260912_232857.jsonl,24,213.0,6.0,measure,19,-295.154,188.106,direction
5,r05_20260912_232857.jsonl,25,245.489,32.489,measure,14,-331.972,315.333,direction
5,r05_20260912_232857.jsonl,26,251.489,6.0,measure,13,-331.972,315.333,no_signal
5,r05_20260912_232857.jsonl,27,281.489,30.0,measure,14,-417.03,399.98,direction
5,r05_20260912_232857.jsonl,28,310.489,29.0,measure,14,-456.195,513.409,direction
5,r05_20260912_232857.jsonl,29,329.753,19.263,clear,14,-502.941,567.269,success
5,r05_20260912_232857.jsonl,30,468.745,138.993,clear,19,-103.772,29.203,success
5,r05_20260912_232857.jsonl,31,544.745,76.0,measure,6,-336.299,-232.391,direction
5,r05_20260912_232857.jsonl,32,550.745,6.0,measure,13,-336.299,-232.391,no_signal
5,r05_20260912_232857.jsonl,33,606.831,56.086,measure,6,-579.711,-291.262,direction
5,r05_20260912_232857.jsonl,34,612.831,6.0,measure,13,-579.711,-291.262,no_signal
5,r05_20260912_232857.jsonl,35,652.02,39.189,measure,6,-701.743,-403.715,direction
5,r05_20260912_232857.jsonl,36,681.02,29.0,measure,6,-814.418,-444.998,direction
5,r05_20260912_232857.jsonl,37,710.02,29.0,measure,6,-909.843,-517.759,direction
5,r05_20260912_232857.jsonl,38,739.02,29.0,measure,6,-1022.37,-559.446,direction
5,r05_20260912_232857.jsonl,39,755.101,16.081,measure,6,-996.949,-510.219,direction
5,r05_20260912_232857.jsonl,40,770.092,14.991,clear,6,-993.132,-560.028,success
5,r05_20260912_232857.jsonl,41,846.092,76.0,measure,13,-725.922,-333.978,no_signal
5,r05_20260912_232857.jsonl,42,921.092,75.0,measure,13,-381.486,-271.818,no_signal
5,r05_20260912_232857.jsonl,43,996.092,75.0,measure,13,-114.276,-45.768,direction
5,r05_20260912_232857.jsonl,44,1044.843,48.751,measure,13,94.854,18.409,direction
5,r05_20260912_232857.jsonl,45,1119.843,75.0,measure,13,394.76,198.843,direction
5,r05_20260912_232857.jsonl,46,1162.772,42.929,measure,13,574.876,258.197,direction
5,r05_20260912_232857.jsonl,47,1274.508,111.736,measure,13,1102.13,175.621,direction
5,r05_20260912_232857.jsonl,48,1340.137,65.629,clear,13,959.428,443.075,success
5,r05_20260912_232857.jsonl,49,1442.601,102.464,measure,12,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,50,1448.601,6.0,measure,11,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,51,1454.601,6.0,measure,15,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,52,1460.601,6.0,measure,10,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,53,1466.601,6.0,measure,16,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,54,1472.601,6.0,measure,9,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,55,1478.601,6.0,measure,17,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,56,1484.601,6.0,measure,8,1150.0,0.0,direction
5,r05_20260912_232857.jsonl,57,1490.601,6.0,measure,18,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,58,1496.601,6.0,measure,7,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,59,1502.601,6.0,measure,20,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,60,1508.601,6.0,measure,5,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,61,1514.601,6.0,measure,4,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,62,1520.601,6.0,measure,3,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,63,1526.601,6.0,measure,2,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,64,1532.601,6.0,measure,1,1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,65,1538.601,6.0,measure,8,1150.0,0.0,direction
5,r05_20260912_232857.jsonl,66,1613.601,75.0,measure,8,1494.039,-64.323,direction
5,r05_20260912_232857.jsonl,67,1642.601,29.0,measure,8,1562.146,-163.123,direction
5,r05_20260912_232857.jsonl,68,1671.601,29.0,measure,8,1671.071,-213.475,direction
5,r05_20260912_232857.jsonl,69,1685.587,13.986,clear,8,1693.016,-252.682,success
5,r05_20260912_232857.jsonl,70,1960.092,274.505,measure,7,575.0,-995.929,direction
5,r05_20260912_232857.jsonl,71,1966.092,6.0,measure,9,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,72,1972.092,6.0,measure,10,575.0,-995.929,direction
5,r05_20260912_232857.jsonl,73,1978.092,6.0,measure,5,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,74,1984.092,6.0,measure,11,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,75,1990.092,6.0,measure,4,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,76,1996.092,6.0,measure,12,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,77,2002.092,6.0,measure,3,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,78,2008.092,6.0,measure,2,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,79,2014.092,6.0,measure,1,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,80,2020.092,6.0,measure,15,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,81,2026.092,6.0,measure,16,575.0,-995.929,direction
5,r05_20260912_232857.jsonl,82,2032.092,6.0,measure,17,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,83,2038.092,6.0,measure,18,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,84,2044.092,6.0,measure,20,575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,85,2050.092,6.0,measure,7,575.0,-995.929,direction
5,r05_20260912_232857.jsonl,86,2056.092,6.0,measure,10,575.0,-995.929,direction
5,r05_20260912_232857.jsonl,87,2062.092,6.0,measure,16,575.0,-995.929,direction
5,r05_20260912_232857.jsonl,88,2138.092,76.0,measure,7,466.844,-1328.799,direction
5,r05_20260912_232857.jsonl,89,2171.517,33.425,measure,7,345.805,-1403.292,direction
5,r05_20260912_232857.jsonl,90,2200.517,29.0,measure,7,286.843,-1507.808,direction
5,r05_20260912_232857.jsonl,91,2229.517,29.0,measure,7,189.939,-1578.587,direction
5,r05_20260912_232857.jsonl,92,2251.639,22.121,clear,7,143.013,-1650.186,success
5,r05_20260912_232857.jsonl,93,2327.639,76.0,measure,16,-71.89,-1926.44,direction
5,r05_20260912_232857.jsonl,94,2418.368,90.729,clear,16,-87.945,-1498.096,success
5,r05_20260912_232857.jsonl,95,2494.368,76.0,measure,10,-319.725,-1760.352,direction
5,r05_20260912_232857.jsonl,96,2523.368,29.0,measure,10,-238.33,-1672.176,direction
5,r05_20260912_232857.jsonl,97,2569.655,46.287,clear,10,-157.767,-1482.108,success
5,r05_20260912_232857.jsonl,98,2703.788,134.133,measure,9,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,99,2709.788,6.0,measure,11,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,100,2715.788,6.0,measure,12,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,101,2721.788,6.0,measure,5,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,102,2727.788,6.0,measure,15,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,103,2733.788,6.0,measure,4,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,104,2739.788,6.0,measure,3,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,105,2745.788,6.0,measure,17,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,106,2751.788,6.0,measure,2,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,107,2757.788,6.0,measure,18,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,108,2763.788,6.0,measure,1,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,109,2769.788,6.0,measure,20,-575.0,-995.929,no_signal
5,r05_20260912_232857.jsonl,110,3004.788,235.0,measure,20,-1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,111,3010.788,6.0,measure,18,-1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,112,3016.788,6.0,measure,17,-1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,113,3022.788,6.0,measure,15,-1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,114,3028.788,6.0,measure,12,-1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,115,3034.788,6.0,measure,11,-1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,116,3040.788,6.0,measure,9,-1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,117,3046.788,6.0,measure,5,-1150.0,0.0,direction
5,r05_20260912_232857.jsonl,118,3052.788,6.0,measure,4,-1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,119,3058.788,6.0,measure,3,-1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,120,3064.788,6.0,measure,2,-1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,121,3070.788,6.0,measure,1,-1150.0,0.0,no_signal
5,r05_20260912_232857.jsonl,122,3076.788,6.0,measure,5,-1150.0,0.0,direction
5,r05_20260912_232857.jsonl,123,3151.788,75.0,measure,5,-1493.523,67.023,direction
5,r05_20260912_232857.jsonl,124,3183.887,32.098,clear,5,-1544.023,192.751,success
5,r05_20260912_232857.jsonl,125,3441.609,257.722,measure,4,-575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,126,3447.609,6.0,measure,3,-575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,127,3453.609,6.0,measure,2,-575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,128,3459.609,6.0,measure,1,-575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,129,3465.609,6.0,measure,9,-575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,130,3471.609,6.0,measure,11,-575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,131,3477.609,6.0,measure,12,-575.0,995.929,direction
5,r05_20260912_232857.jsonl,132,3483.609,6.0,measure,15,-575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,133,3489.609,6.0,measure,17,-575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,134,3495.609,6.0,measure,18,-575.0,995.929,direction
5,r05_20260912_232857.jsonl,135,3501.609,6.0,measure,20,-575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,136,3507.609,6.0,measure,12,-575.0,995.929,direction
5,r05_20260912_232857.jsonl,137,3513.609,6.0,measure,18,-575.0,995.929,direction
5,r05_20260912_232857.jsonl,138,3588.609,75.0,measure,18,-853.416,1208.025,direction
5,r05_20260912_232857.jsonl,139,3636.567,47.958,clear,18,-900.302,1417.635,success
5,r05_20260912_232857.jsonl,140,3712.567,76.0,measure,12,-1091.335,1710.903,direction
5,r05_20260912_232857.jsonl,141,3852.532,139.965,clear,12,-644.133,1205.53,success
5,r05_20260912_232857.jsonl,142,4105.936,253.404,measure,11,575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,143,4111.936,6.0,measure,9,575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,144,4117.936,6.0,measure,15,575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,145,4123.936,6.0,measure,17,575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,146,4129.936,6.0,measure,4,575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,147,4135.936,6.0,measure,20,575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,148,4141.936,6.0,measure,3,575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,149,4147.936,6.0,measure,2,575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,150,4153.936,6.0,measure,1,575.0,995.929,no_signal
5,r05_20260912_232857.jsonl,151,4153.936,0.0,exit,,,,
6,r06_20260912_222458.jsonl,0,0.0,0.0,enter,,,,
6,r06_20260912_222458.jsonl,1,5.0,5.0,measure,1,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,2,11.0,6.0,measure,2,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,3,17.0,6.0,measure,3,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,4,23.0,6.0,measure,4,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,5,29.0,6.0,measure,5,0.0,0.0,direction
6,r06_20260912_222458.jsonl,6,35.0,6.0,measure,6,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,7,41.0,6.0,measure,7,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,8,47.0,6.0,measure,8,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,9,53.0,6.0,measure,9,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,10,59.0,6.0,measure,10,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,11,65.0,6.0,measure,11,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,12,71.0,6.0,measure,12,0.0,0.0,direction
6,r06_20260912_222458.jsonl,13,77.0,6.0,measure,13,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,14,83.0,6.0,measure,14,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,15,89.0,6.0,measure,15,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,16,95.0,6.0,measure,16,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,17,101.0,6.0,measure,17,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,18,107.0,6.0,measure,18,0.0,0.0,direction
6,r06_20260912_222458.jsonl,19,113.0,6.0,measure,19,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,20,119.0,6.0,measure,20,0.0,0.0,no_signal
6,r06_20260912_222458.jsonl,21,195.0,76.0,measure,18,-291.522,-193.687,direction
6,r06_20260912_222458.jsonl,22,201.0,6.0,measure,5,-291.522,-193.687,direction
6,r06_20260912_222458.jsonl,23,207.0,6.0,measure,12,-291.522,-193.687,direction
6,r06_20260912_222458.jsonl,24,278.683,71.683,measure,18,-619.921,-196.897,direction
6,r06_20260912_222458.jsonl,25,320.962,42.279,measure,18,-780.506,-291.531,direction
6,r06_20260912_222458.jsonl,26,350.91,29.948,measure,18,-903.961,-309.392,direction
6,r06_20260912_222458.jsonl,27,379.91,29.0,measure,18,-1012.198,-361.206,direction
6,r06_20260912_222458.jsonl,28,408.91,29.0,measure,18,-1130.85,-379.14,direction
6,r06_20260912_222458.jsonl,29,424.919,16.009,measure,18,-1185.635,-373.774,direction
6,r06_20260912_222458.jsonl,30,439.919,15.0,clear,18,-1146.242,-404.565,success
6,r06_20260912_222458.jsonl,31,473.85,33.931,measure,5,-1042.657,-310.9,direction
6,r06_20260912_222458.jsonl,32,502.85,29.0,measure,5,-945.333,-240.7,direction
6,r06_20260912_222458.jsonl,33,531.85,29.0,measure,5,-830.146,-207.054,direction
6,r06_20260912_222458.jsonl,34,556.038,24.188,clear,5,-734.601,-215.737,success
6,r06_20260912_222458.jsonl,35,626.658,70.621,measure,12,-457.756,-382.327,direction
6,r06_20260912_222458.jsonl,36,756.41,129.752,clear,12,-95.499,-902.348,no_target_in_range
6,r06_20260912_222458.jsonl,37,764.871,8.461,clear,12,-68.36,-899.351,no_target_in_range
6,r06_20260912_222458.jsonl,38,776.942,12.071,clear,12,-93.36,-874.351,success
6,r06_20260912_222458.jsonl,39,882.292,105.35,measure,11,-575.0,-995.929,no_signal
6,r06_20260912_222458.jsonl,40,888.292,6.0,measure,13,-575.0,-995.929,no_signal
