run,log_file,channel,detected,first_detect_vt_s,first_detect_radius_m,n_bearings,cleared,clear_vt_s,locate_clear_time_s,n_clear_attempts,n_clear_fail,clear_success_rate
14,r14_20260912_233039.jsonl,15,1,1755.218,1150.0,6,1,2200.041,444.824,1,0,1.0
14,r14_20260912_233039.jsonl,16,1,95.0,0.0,3,1,829.203,734.203,1,0,1.0
14,r14_20260912_233039.jsonl,17,1,101.0,0.0,2,1,458.349,357.349,1,0,1.0
14,r14_20260912_233039.jsonl,18,1,3082.064,1150.0,5,1,3453.926,371.862,1,0,1.0
14,r14_20260912_233039.jsonl,19,1,113.0,0.0,5,1,348.901,235.901,1,0,1.0
14,r14_20260912_233039.jsonl,20,1,1242.043,1150.0,3,1,1352.168,110.125,1,0,1.0
15,r15_20260912_233049.jsonl,1,1,5.0,0.0,2,1,701.101,696.101,1,0,1.0
15,r15_20260912_233049.jsonl,2,1,1756.569,1150.0,4,1,2194.891,438.322,1,0,1.0
15,r15_20260912_233049.jsonl,3,0,,,0,0,,,0,0,
15,r15_20260912_233049.jsonl,4,0,,,0,0,,,0,0,
15,r15_20260912_233049.jsonl,5,0,,,0,0,,,0,0,
15,r15_20260912_233049.jsonl,6,0,,,0,0,,,0,0,
15,r15_20260912_233049.jsonl,7,1,41.0,0.0,8,1,1324.85,1283.85,1,0,1.0
15,r15_20260912_233049.jsonl,8,1,2324.506,1150.0,4,1,2511.011,186.505,1,0,1.0
15,r15_20260912_233049.jsonl,9,0,,,0,0,,,0,0,
15,r15_20260912_233049.jsonl,10,0,,,0,0,,,0,0,
15,r15_20260912_233049.jsonl,11,0,,,0,0,,,0,0,
15,r15_20260912_233049.jsonl,12,0,,,0,0,,,0,0,
15,r15_20260912_233049.jsonl,13,1,77.0,0.0,3,1,933.078,856.078,1,0,1.0
15,r15_20260912_233049.jsonl,14,1,1696.569,1150.0,3,1,1890.495,193.926,1,0,1.0
15,r15_20260912_233049.jsonl,15,0,,,0,0,,,0,0,
15,r15_20260912_233049.jsonl,16,1,2781.458,1150.0,5,1,2950.544,169.086,1,0,1.0
15,r15_20260912_233049.jsonl,17,1,2787.458,1150.0,3,1,3177.659,390.201,1,0,1.0
15,r15_20260912_233049.jsonl,18,1,107.0,0.0,3,1,1608.039,1501.039,1,0,1.0
15,r15_20260912_233049.jsonl,19,1,113.0,0.0,2,1,769.703,656.703,1,0,1.0
15,r15_20260912_233049.jsonl,20,1,119.0,0.0,8,1,482.592,363.592,1,0,1.0
16,r16_20260912_233100.jsonl,1,0,,,0,0,,,0,0,
16,r16_20260912_233100.jsonl,2,1,1162.752,1150.0,7,1,1934.149,771.397,1,0,1.0
16,r16_20260912_233100.jsonl,3,0,,,0,0,,,0,0,
16,r16_20260912_233100.jsonl,4,1,1150.752,1150.0,9,1,1460.077,309.325,1,0,1.0
16,r16_20260912_233100.jsonl,5,1,3258.486,1150.0,9,1,3617.474,358.988,1,0,1.0
16,r16_20260912_233100.jsonl,6,1,35.0,0.0,3,1,760.091,725.091,1,0,1.0
16,r16_20260912_233100.jsonl,7,0,,,0,0,,,0,0,
16,r16_20260912_233100.jsonl,8,0,,,0,0,,,0,0,
16,r16_20260912_233100.jsonl,9,0,,,0,0,,,0,0,
16,r16_20260912_233100.jsonl,10,1,2676.166,1150.0,3,1,3044.09,367.925,1,0,1.0
16,r16_20260912_233100.jsonl,11,0,,,0,0,,,0,0,
16,r16_20260912_233100.jsonl,12,1,71.0,0.0,4,1,987.346,916.346,1,0,1.0
16,r16_20260912_233100.jsonl,13,1,77.0,0.0,3,1,520.045,443.045,1,0,1.0
16,r16_20260912_233100.jsonl,14,0,,,0,0,,,0,0,
16,r16_20260912_233100.jsonl,15,0,,,0,0,,,0,0,
16,r16_20260912_233100.jsonl,16,0,,,0,0,,,0,0,
16,r16_20260912_233100.jsonl,17,1,101.0,0.0,4,1,602.092,501.092,1,0,1.0
16,r16_20260912_233100.jsonl,18,0,,,0,0,,,0,0,
16,r16_20260912_233100.jsonl,19,1,2712.166,1150.0,3,1,2845.99,133.824,1,0,1.0
16,r16_20260912_233100.jsonl,20,1,119.0,0.0,6,1,395.656,276.656,1,0,1.0
17,r17_20260912_233114.jsonl,1,0,,,0,0,,,0,0,
17,r17_20260912_233114.jsonl,2,1,2196.52,1150.0,5,1,2385.491,188.971,1,0,1.0
17,r17_20260912_233114.jsonl,3,1,17.0,0.0,2,1,1039.104,1022.104,1,0,1.0
17,r17_20260912_233114.jsonl,4,1,23.0,0.0,9,1,1494.693,1471.693,1,0,1.0
17,r17_20260912_233114.jsonl,5,1,4238.334,1150.0,3,1,4372.536,134.201,1,0,1.0
17,r17_20260912_233114.jsonl,6,1,4674.295,1150.0,3,1,4848.988,174.693,1,0,1.0
17,r17_20260912_233114.jsonl,7,1,41.0,0.0,3,1,859.999,818.999,1,0,1.0
17,r17_20260912_233114.jsonl,8,1,47.0,0.0,3,1,1997.068,1950.068,1,0,1.0
17,r17_20260912_233114.jsonl,9,0,,,0,0,,,0,0,
17,r17_20260912_233114.jsonl,10,1,3407.753,1150.0,4,1,3584.674,176.921,1,0,1.0
17,r17_20260912_233114.jsonl,11,0,,,0,0,,,0,0,
17,r17_20260912_233114.jsonl,12,1,71.0,0.0,8,1,502.234,431.234,1,0,1.0
17,r17_20260912_233114.jsonl,13,1,77.0,0.0,2,1,2076.379,1999.379,1,0,1.0
17,r17_20260912_233114.jsonl,14,1,2136.52,1150.0,8,1,2929.908,793.387,1,0,1.0
17,r17_20260912_233114.jsonl,15,1,89.0,0.0,3,1,1744.158,1655.158,1,0,1.0
17,r17_20260912_233114.jsonl,16,1,3419.753,1150.0,3,1,3764.914,345.161,1,0,1.0
17,r17_20260912_233114.jsonl,17,1,4698.295,1150.0,4,1,4982.41,284.116,1,0,1.0
17,r17_20260912_233114.jsonl,18,1,107.0,0.0,3,1,1156.079,1049.079,1,0,1.0
17,r17_20260912_233114.jsonl,19,1,2172.52,1150.0,3,1,2577.886,405.365,1,0,1.0
17,r17_20260912_233114.jsonl,20,0,,,0,0,,,0,0,
18,r18_20260912_233127.jsonl,1,1,3662.037,1150.0,5,1,3901.653,239.616,1,0,1.0
18,r18_20260912_233127.jsonl,2,0,,,0,0,,,0,0,
18,r18_20260912_233127.jsonl,3,1,17.0,0.0,3,1,1842.031,1825.031,1,0,1.0
18,r18_20260912_233127.jsonl,4,1,23.0,0.0,8,1,506.3,483.3,1,0,1.0
18,r18_20260912_233127.jsonl,5,1,29.0,0.0,3,1,1069.683,1040.683,1,0,1.0
18,r18_20260912_233127.jsonl,6,0,,,0,0,,,0,0,
18,r18_20260912_233127.jsonl,7,0,,,0,0,,,0,0,
18,r18_20260912_233127.jsonl,8,1,2583.318,1150.0,9,1,2940.849,357.531,1,0,1.0
18,r18_20260912_233127.jsonl,9,0,,,0,0,,,0,0,
18,r18_20260912_233127.jsonl,10,0,,,0,0,,,0,0,
18,r18_20260912_233127.jsonl,11,1,1914.246,1150.0,6,1,2401.269,487.023,1,0,1.0
18,r18_20260912_233127.jsonl,12,0,,,0,0,,,0,0,
18,r18_20260912_233127.jsonl,13,1,77.0,0.0,9,1,1395.919,1318.919,1,0,1.0
18,r18_20260912_233127.jsonl,14,0,,,0,0,,,0,0,
18,r18_20260912_233127.jsonl,15,0,,,0,0,,,0,0,
18,r18_20260912_233127.jsonl,16,1,1938.246,1150.0,7,1,2201.426,263.181,1,0,1.0
18,r18_20260912_233127.jsonl,17,0,,,0,0,,,0,0,
18,r18_20260912_233127.jsonl,18,0,,,0,0,,,0,0,
18,r18_20260912_233127.jsonl,19,1,113.0,0.0,3,1,1648.254,1535.254,1,0,1.0
18,r18_20260912_233127.jsonl,20,1,119.0,0.0,4,1,939.76,820.76,1,0,1.0
19,r19_20260912_233138.jsonl,1,1,5.0,0.0,3,1,955.828,950.828,1,0,1.0
19,r19_20260912_233138.jsonl,2,1,1565.548,1150.0,7,1,2179.459,613.911,1,0,1.0
19,r19_20260912_233138.jsonl,3,1,3112.735,1150.0,3,1,3257.747,145.012,1,0,1.0
19,r19_20260912_233138.jsonl,4,1,23.0,0.0,3,1,597.97,574.97,1,0,1.0
19,r19_20260912_233138.jsonl,5,1,3534.424,1150.0,7,1,3797.294,262.87,1,0,1.0
19,r19_20260912_233138.jsonl,6,0,,,0,0,,,0,0,
19,r19_20260912_233138.jsonl,7,1,2717.652,1150.0,6,1,2922.518,204.866,1,0,1.0
19,r19_20260912_233138.jsonl,8,1,1535.548,1150.0,7,1,1796.636,261.088,1,0,1.0
19,r19_20260912_233138.jsonl,9,0,,,0,0,,,0,0,
19,r19_20260912_233138.jsonl,10,1,59.0,0.0,3,1,873.825,814.825,1,0,1.0
19,r19_20260912_233138.jsonl,11,0,,,0,0,,,0,0,
19,r19_20260912_233138.jsonl,12,1,71.0,0.0,8,1,450.439,379.439,1,0,1.0
19,r19_20260912_233138.jsonl,13,0,,,0,0,,,0,0,
19,r19_20260912_233138.jsonl,14,0,,,0,0,,,0,0,
19,r19_20260912_233138.jsonl,15,1,89.0,0.0,6,1,1442.013,1353.013,1,0,1.0
19,r19_20260912_233138.jsonl,16,1,95.0,0.0,3,1,1269.984,1174.984,1,0,1.0
19,r19_20260912_233138.jsonl,17,1,101.0,0.0,4,1,1050.294,949.294,1,0,1.0
19,r19_20260912_233138.jsonl,18,1,107.0,0.0,3,1,1205.606,1098.606,1,0,1.0
19,r19_20260912_233138.jsonl,19,0,,,0,0,,,0,0,
19,r19_20260912_233138.jsonl,20,0,,,0,0,,,0,0,
20,r20_20260912_233148.jsonl,1,1,3351.716,1150.0,7,1,3613.861,262.144,1,0,1.0
20,r20_20260912_233148.jsonl,2,0,,,0,0,,,0,0,
20,r20_20260912_233148.jsonl,3,1,17.0,0.0,6,1,413.955,396.955,1,0,1.0
20,r20_20260912_233148.jsonl,4,0,,,0,0,,,0,0,
20,r20_20260912_233148.jsonl,5,1,1242.609,1150.0,4,1,1662.66,420.051,1,0,1.0
20,r20_20260912_233148.jsonl,6,0,,,0,0,,,0,0,
20,r20_20260912_233148.jsonl,7,1,41.0,0.0,4,1,1171.137,1130.137,1,0,1.0
20,r20_20260912_233148.jsonl,8,1,2893.728,1150.0,3,1,3038.219,144.491,1,0,1.0
20,r20_20260912_233148.jsonl,9,0,,,0,0,,,0,0,
20,r20_20260912_233148.jsonl,10,1,59.0,0.0,5,1,858.275,799.275,1,0,1.0
20,r20_20260912_233148.jsonl,11,0,,,0,0,,,0,0,
20,r20_20260912_233148.jsonl,12,1,2093.272,1150.0,3,1,2246.851,153.579,1,0,1.0
20,r20_20260912_233148.jsonl,13,1,2087.272,1150.0,5,1,2392.289,305.017,1,0,1.0
20,r20_20260912_233148.jsonl,14,1,1290.609,1150.0,3,1,1443.936,153.326,1,0,1.0
20,r20_20260912_233148.jsonl,15,0,,,0,0,,,0,0,
20,r20_20260912_233148.jsonl,16,1,3363.716,1150.0,5,1,3777.463,413.746,1,0,1.0
20,r20_20260912_233148.jsonl,17,1,1308.609,1150.0,9,1,1950.217,641.608,1,0,1.0
20,r20_20260912_233148.jsonl,18,1,107.0,0.0,2,1,619.558,512.558,1,0,1.0
20,r20_20260912_233148.jsonl,19,0,,,0,0,,,0,0,
20,r20_20260912_233148.jsonl,20,0,,,0,0,,,0,0,
